ts,ws_temp_f,ws_rh_pct,ws_solar_w_m2,ws_wind_mph,temp_avg,rh_avg,vpd_avg,temp_north,temp_east,temp_west,temp_south,heat1,heat2,fan1,fan2,vent
2025-10-07 23:28:00+00,,,54,0,66.3800048828125,57.4500007629395,0.940948128700256,,,,66.3800048828125,f,f,f,f,f
2025-10-07 23:30:00+00,55.742,73.24,55,1.02899069434503,66.2900085449219,57.5,0.936944186687469,65.8400039672852,66.1999969482422,66.5599975585938,,f,f,f,f,f
2025-10-07 23:32:00+00,,,56,0,66.1999969482422,57.5500030517578,0.934323847293854,,,,66.1999969482422,f,f,f,f,f
2025-10-07 23:34:00+00,55.778,75.56,53,0.022369362920544,66.1549987792969,57.6500015258789,0.931252777576447,65.6600036621094,,,,f,f,f,f,f
2025-10-07 23:36:00+00,,,50,0,66.1100006103516,57.6500015258789,0.929273426532745,65.6600036621094,66.0199966430664,,66.0199966430664,f,f,f,f,f
2025-10-07 23:38:00+00,,,52,0,66.0199966430664,57.7000007629395,0.923821151256561,,,66.3800048828125,66.0199966430664,f,f,f,f,f
2025-10-07 23:42:00+00,55.814,72.33,52,1.27505368647101,65.9749984741211,57.7750015258789,0.922176480293274,65.4800033569336,,,,f,f,f,f,f
2025-10-07 23:44:00+00,55.832,74.57,51,0.380279169649248,65.8399963378906,57.8500022888184,0.914271295070648,,65.8400039672852,66.1999969482422,65.8400039672852,f,f,f,f,f
2025-10-07 23:46:00+00,,,48,0,65.8399963378906,57.875,0.914264500141144,65.4800033569336,,,,f,f,f,f,f
2025-10-07 23:48:00+00,,,44,0,65.7050018310547,57.9250030517578,0.908905625343323,65.3000030517578,,66.0199966430664,65.6600036621094,f,f,f,f,f
2025-10-07 23:50:00+00,55.688,76.56,42,0.22369362920544,65.6149978637695,58,0.904494881629944,65.1199951171875,65.6600036621094,66.0199966430664,,f,f,f,f,f
2025-10-07 23:52:00+00,,,38,0,65.5250015258789,58.1000022888184,0.900023877620697,64.9400024414062,,65.8400039672852,65.4800033569336,f,f,f,f,f
2025-10-07 23:54:00+00,,,38,0,65.390007019043,58.2000007629395,0.893113315105438,,65.4800033569336,65.6600036621094,65.4800033569336,f,f,f,f,f
2025-10-07 23:56:00+00,55.418,75.26,35,0.671080887616321,65.3000030517578,58.3000030517578,0.888776540756226,64.7600021362305,,,65.3000030517578,f,f,f,f,f
2025-10-07 23:58:00+00,,,37,0,65.1199951171875,58.4250030517578,0.880053699016571,64.5800018310547,65.3000030517578,65.4800033569336,65.1199951171875,f,f,f,f,f
2025-10-08 00:00:00+00,55.13,77.28,35,0.581603435934145,65.0299987792969,58.5,0.875674903392792,64.5800018310547,65.1199951171875,65.3000030517578,65.1199951171875,f,f,f,f,f
2025-10-08 00:02:00+00,,,29,0,64.9400024414062,58.6500015258789,0.869830071926117,64.4000015258789,,,64.9400024414062,f,f,f,f,f
2025-10-08 00:04:00+00,54.842,77.54,27,0.559234073013601,64.7600021362305,58.6749992370605,0.86385977268219,64.2200012207031,64.9400024414062,65.1199951171875,64.7600021362305,f,f,f,f,f
2025-10-08 00:08:00+00,,,23,0,64.5800018310547,58.875,0.854313611984253,64.0400009155273,64.7600021362305,64.9400024414062,64.5800018310547,f,f,f,f,f
2025-10-08 00:10:00+00,54.572,77,21,0.626342161775233,64.4900054931641,59.0250015258789,0.8490309715271,,,64.7600021362305,64.4000015258789,f,f,f,f,f
2025-10-08 00:12:00+00,,,19,0,64.3099975585938,59.0250015258789,0.844474792480469,63.8600006103516,64.5800018310547,64.5800018310547,64.2200012207031,f,f,f,f,f
2025-10-08 00:14:00+00,,,17,0,64.1750030517578,59.2000007629395,0.835595607757568,63.6800003051758,64.4000015258789,64.4000015258789,64.2200012207031,f,f,f,f,f
2025-10-08 00:16:00+00,54.284,77.52,16,0.894774516821761,64.129997253418,59.25,0.833282947540283,,,64.2200012207031,64.0400009155273,f,f,f,f,f
2025-10-08 00:18:00+00,,,14,0,63.9500007629395,59.4249992370605,0.82445216178894,63.5,64.2200012207031,64.0400009155273,,f,f,f,f,f
2025-10-08 00:20:00+00,53.852,80.06,12,1.1184681460272,63.8600006103516,59.5499992370605,0.819318771362305,,,63.8600006103516,63.8600006103516,f,f,f,f,f
2025-10-08 00:22:00+00,,,11,0,63.6800003051758,59.5999984741211,0.813162863254547,63.3199996948242,64.0400009155273,63.6800003051758,63.6800003051758,f,f,f,f,f
2025-10-08 00:24:00+00,,,10,0,63.5450019836426,59.7249984741211,0.806836247444153,63.1400032043457,63.8600006103516,,63.5,f,f,f,f,f
2025-10-08 00:26:00+00,53.312,81.54,8,0.447387258410881,63.5,59.8000030517578,0.804041743278503,,,63.5,,f,f,f,f,f
2025-10-08 00:28:00+00,,,7,0,63.3199996948242,59.8750038146973,0.796999275684357,62.9599990844727,63.6800003051758,63.3199996948242,63.3199996948242,f,f,f,f,f
2025-10-08 00:30:00+00,52.916,82.36,5,0.22369362920544,63.185001373291,59.875,0.793705403804779,62.7800025939941,63.5,63.1400032043457,,f,f,f,f,f
2025-10-08 00:32:00+00,,,4,0,63.1400032043457,59.9500007629395,0.790984749794006,62.7800025939941,,,63.1400032043457,f,f,f,f,f
2025-10-08 00:34:00+00,,,3,0,63.0950012207031,60.1000022888184,0.789009749889374,,,62.9599990844727,,f,f,f,f,f
2025-10-08 00:36:00+00,52.682,82.44,2,0.156585540443808,62.9599990844727,60.125,0.782575726509094,62.5999984741211,63.3199996948242,,62.9599990844727,f,f,f,f,f
2025-10-08 00:40:00+00,52.556,83.26,1,1.02899069434503,62.7799987792969,60.2249984741211,0.776175439357758,62.4199981689453,63.1400032043457,62.7800025939941,62.7800025939941,f,f,f,f,f
2025-10-08 00:42:00+00,,,1,0,62.8250007629395,60.2249984741211,0.776412725448608,62.4199981689453,,,,f,f,f,f,f
2025-10-08 00:44:00+00,52.484,84.33,1,0.201324266284896,62.7799987792969,60.3000030517578,0.773725390434265,,,,62.7800025939941,f,f,f,f,f
2025-10-08 00:46:00+00,,,0,0,62.6449966430664,60.3500022888184,0.770042181015015,,62.9599990844727,62.5999984741211,62.5999984741211,f,f,f,f,f
2025-10-08 00:52:00+00,52.52,84.78,0,0.11184681460272,62.4650001525879,60.4000015258789,0.763729631900787,62.2400016784668,,,62.4199981689453,f,f,f,f,f
2025-10-08 00:58:00+00,52.502,85.05,0,0.850035790980673,62.375,60.5499992370605,0.760114073753357,,62.7800025939941,62.4199981689453,62.2400016784668,f,f,f,f,f
2025-10-08 01:00:00+00,52.538,86.98,0,0.738188976377953,62.2850036621094,60.5500030517578,0.75602114200592,62.060001373291,62.5999984741211,62.2400016784668,,f,f,f,f,f
2025-10-08 01:04:00+00,52.484,87.08,0,0.492125984251969,62.1500015258789,60.6750030517578,0.750043570995331,,62.4199981689453,62.060001373291,62.060001373291,f,f,f,f,f
2025-10-08 01:06:00+00,52.484,87.08,0,0.492125984251969,62.1049995422363,60.7000007629395,0.748381972312927,61.8800010681152,,,,f,f,f,f,f
2025-10-08 01:08:00+00,52.484,87.08,0,0.492125984251969,62.060001373291,60.8000030517578,0.745294511318207,61.8800010681152,,61.8800010681152,,f,f,f,f,f
2025-10-08 01:10:00+00,52.394,85.08,0,0.984251968503937,62.0149993896484,60.8250007629395,0.743644893169403,,,,61.8800010681152,f,f,f,f,f
2025-10-08 01:12:00+00,52.394,85.08,0,0.984251968503937,61.9250030517578,60.8500022888184,0.740793406963348,61.7000007629395,62.2400016784668,,,f,f,f,f,f
2025-10-08 01:14:00+00,52.358,83.61,0,0.0671080887616321,61.8800010681152,60.8750038146973,0.738684237003326,,,61.7000007629395,61.7000007629395,f,f,f,f,f
2025-10-08 01:16:00+00,52.358,83.61,0,0.0671080887616321,61.8350028991699,60.9500007629395,0.73586642742157,,62.2400016784668,,61.7000007629395,f,f,f,f,f
2025-10-08 01:18:00+00,52.358,83.61,0,0.0671080887616321,61.7900009155273,60.9750022888184,0.734927773475647,,62.060001373291,,,f,f,f,f,f
2025-10-08 01:20:00+00,52.286,83.59,0,0.492125984251969,61.6999969482422,61.0249977111816,0.732133030891418,61.5199966430664,,61.5199966430664,,f,f,f,f,f
2025-10-08 01:22:00+00,52.286,83.59,0,0.492125984251969,61.6549987792969,61.0499992370605,0.730042040348053,,,,61.5199966430664,f,f,f,f,f
2025-10-08 01:24:00+00,52.196,84.87,0,0.11184681460272,61.6100006103516,61.0499992370605,0.728867888450623,,61.8800010681152,,,f,f,f,f,f
2025-10-08 01:26:00+00,52.196,84.87,0,0.11184681460272,61.5200042724609,61.125,0.726302266120911,61.3400039672852,,61.3400039672852,,f,f,f,f,f
2025-10-08 01:28:00+00,52.196,84.87,0,0.11184681460272,61.4750061035156,61.1750030517578,0.723083972930908,,,61.3400039672852,61.3400039672852,f,f,f,f,f
2025-10-08 01:30:00+00,52.106,85.13,0,0.0894774516821761,61.430004119873,61.1750030517578,0.721913278102875,,61.7000007629395,,,f,f,f,f,f
2025-10-08 01:32:00+00,52.106,85.13,0,0.0894774516821761,61.3849983215332,61.2000045776367,0.721449911594391,,61.7000007629395,61.1599998474121,,f,f,f,f,f
2025-10-08 01:34:00+00,51.962,85.62,0,0.178954903364352,61.2949981689453,61.25,0.717101752758026,61.1599998474121,,,61.1599998474121,f,f,f,f,f
2025-10-08 01:36:00+00,51.962,85.62,0,0.178954903364352,61.2949981689453,61.2999992370605,0.716180920600891,,61.7000007629395,,,f,f,f,f,f
2025-10-08 01:38:00+00,51.962,85.62,0,0.178954903364352,61.25,61.2999992370605,0.715480148792267,,61.5199966430664,60.9800033569336,,f,f,f,f,f
2025-10-08 01:40:00+00,51.836,85.88,0,0.11184681460272,61.1599960327148,61.375,0.711380958557129,,,,60.9800033569336,f,f,f,f,f
2025-10-08 01:42:00+00,51.836,85.88,0,0.11184681460272,61.1149978637695,61.4000015258789,0.709790349006653,60.9800033569336,,,,f,f,f,f,f
2025-10-08 01:44:00+00,51.728,84.84,0,0.425017895490336,60.9800033569336,61.4500045776367,0.705496311187744,,61.3400039672852,60.7999992370605,60.7999992370605,f,f,f,f,f
2025-10-08 01:46:00+00,51.728,84.84,0,0.425017895490336,60.9349975585938,61.5,0.703457355499268,60.7999992370605,,,,f,f,f,f,f
2025-10-08 01:48:00+00,51.728,84.84,0,0.425017895490336,60.8899993896484,61.6000022888184,0.700515508651733,,61.1599998474121,60.620002746582,,f,f,f,f,f
2025-10-08 01:50:00+00,51.53,85.71,0,0.156585540443808,60.7550048828125,61.625,0.697378277778625,60.620002746582,,,60.620002746582,f,f,f,f,f
2025-10-08 01:52:00+00,51.53,85.71,0,0.156585540443808,60.7099990844727,61.7249984741211,0.693794012069702,,,60.439998626709,,f,f,f,f,f
2025-10-08 01:54:00+00,51.53,85.71,0,0.156585540443808,60.6650009155273,61.7000007629395,0.692711472511292,,60.9800033569336,,60.439998626709,f,f,f,f,f
2025-10-08 01:56:00+00,51.332,86.02,0,0.581603435934145,60.5749969482422,61.7750015258789,0.689106106758118,60.439998626709,,60.439998626709,,f,f,f,f,f
2025-10-08 01:58:00+00,51.332,86.02,0,0.581603435934145,60.5299987792969,61.8250007629395,0.687569379806519,60.439998626709,,60.2600021362305,,f,f,f,f,f
2025-10-08 02:00:00+00,51.152,85.6,0,0.850035790980673,60.439998626709,61.8000030517578,0.685377597808838,,60.7999992370605,,60.2600021362305,f,f,f,f,f
2025-10-08 02:02:00+00,51.152,85.6,0,0.850035790980673,60.439998626709,61.8250045776367,0.684928774833679,,60.7999992370605,,,f,f,f,f,f
2025-10-08 02:04:00+00,51.098,85.75,0,0.22369362920544,60.3950004577637,61.875,0.683820724487305,60.439998626709,60.7999992370605,60.0800018310547,,f,f,f,f,f
2025-10-08 02:06:00+00,51.098,85.75,0,0.22369362920544,60.305004119873,61.9000015258789,0.68122524023056,60.2600021362305,,60.0800018310547,60.0800018310547,f,f,f,f,f
2025-10-08 02:08:00+00,51.098,85.75,0,0.22369362920544,60.305004119873,61.9250030517578,0.679881691932678,,,,60.0800018310547,f,f,f,f,f
2025-10-08 02:10:00+00,51.098,86.66,0,0.603972798854689,60.305004119873,61.9250030517578,0.680324733257294,,60.7999992370605,,,f,f,f,f,f
2025-10-08 02:12:00+00,51.098,86.66,0,0.603972798854689,60.2600021362305,62,0.678318202495575,,60.620002746582,,,f,f,f,f,f
2025-10-08 02:16:00+00,51.026,86.61,0,0.894774516821761,60.2600021362305,61.9750022888184,0.677658438682556,,60.620002746582,,60.0800018310547,f,f,f,f,f
2025-10-08 02:18:00+00,51.026,86.61,0,0.894774516821761,60.1700019836426,61.9500007629395,0.677655637264252,,60.439998626709,,59.9000015258789,f,f,f,f,f
2025-10-08 02:20:00+00,51.026,87.18,0,0.447387258410881,60.1700019836426,61.9750022888184,0.677250802516937,60.2600021362305,60.439998626709,,59.9000015258789,f,f,f,f,f
2025-10-08 02:22:00+00,51.026,87.18,0,0.447387258410881,60.125,61.9750022888184,0.675072193145752,,,59.9000015258789,,f,f,f,f,f
2025-10-08 02:24:00+00,51.26,86.66,0,0.402648532569792,60.0800018310547,61.9750022888184,0.673981785774231,60.0800018310547,,59.9000015258789,,f,f,f,f,f
2025-10-08 02:26:00+00,51.26,86.66,0,0.402648532569792,60.1700019836426,61.9749984741211,0.676142334938049,60.2600021362305,,59.9000015258789,,f,f,f,f,f
2025-10-08 02:28:00+00,51.26,86.66,0,0.402648532569792,60.1700019836426,61.9750022888184,0.676150918006897,,,60.0800018310547,,f,f,f,f,f
2025-10-08 02:30:00+00,51.53,84.25,0,0.11184681460272,60.0800018310547,61.9500007629395,0.674865067005157,60.0800018310547,,59.9000015258789,,f,f,f,f,f
2025-10-08 02:32:00+00,51.53,84.25,0,0.11184681460272,60.125,61.8999977111816,0.67641282081604,60.2600021362305,,59.9000015258789,,f,f,f,f,f
2025-10-08 02:36:00+00,51.746,84.17,0,0.33554044380816,60.125,62,0.675083518028259,60.2600021362305,,,,f,f,f,f,f
2025-10-08 02:38:00+00,51.926,83.69,0,0.11184681460272,60.125,61.9500007629395,0.67596971988678,60.2600021362305,,,,f,f,f,f,f
2025-10-08 02:42:00+00,51.926,83.69,0,0.11184681460272,60.0800018310547,61.9500007629395,0.673976004123688,60.0800018310547,,,,f,f,f,f,f
2025-10-08 02:44:00+00,51.998,83.89,0,0.447387258410881,60.0350036621094,61.9500007629395,0.674424827098846,,60.2600021362305,,,f,f,f,f,f
2025-10-08 02:46:00+00,51.998,83.89,0,0.447387258410881,59.9900054931641,61.9749984741211,0.671389162540436,60.0800018310547,60.2600021362305,,59.7200012207031,f,f,f,f,f
2025-10-08 02:48:00+00,51.998,83.89,0,0.447387258410881,60.0800018310547,61.9749984741211,0.673095464706421,,60.2600021362305,,59.9000015258789,t,f,f,f,f
2025-10-08 02:50:00+00,51.944,84.11,0,0.626342161775233,59.9900054931641,61.9750022888184,0.671837985515594,,60.439998626709,,59.7200012207031,t,f,f,f,f
2025-10-08 02:52:00+00,51.944,84.11,0,0.626342161775233,60.1700019836426,61.9500045776367,0.676596760749817,60.2600021362305,,60.0800018310547,59.9000015258789,t,f,f,f,f
2025-10-08 02:54:00+00,51.854,84.97,0,1.14083750894775,60.2150039672852,61.8250007629395,0.679908335208893,,,60.2600021362305,,t,f,f,f,f
2025-10-08 02:56:00+00,51.854,84.97,0,1.14083750894775,60.3499984741211,61.7250022888184,0.684515774250031,60.439998626709,60.620002746582,,60.0800018310547,t,f,f,f,f
2025-10-08 02:58:00+00,51.854,84.97,0,1.14083750894775,60.3949966430664,61.6499977111816,0.687859177589417,,,60.439998626709,,t,f,f,f,f
2025-10-08 03:00:00+00,51.782,85.05,0,1.20794559770938,60.5299987792969,61.5750007629395,0.69206166267395,60.620002746582,,60.620002746582,60.2600021362305,t,f,f,f,f
2025-10-08 03:02:00+00,51.782,85.05,0,1.20794559770938,60.5750007629395,61.5000038146973,0.694528520107269,,60.7999992370605,,,t,f,f,f,f
2025-10-08 03:06:00+00,51.692,85.13,0,1.05136005726557,60.6650009155273,61.4250030517578,0.697649121284485,60.7999992370605,,60.620002746582,60.439998626709,t,f,f,f,f
2025-10-08 03:08:00+00,51.602,85.85,0,1.16320687186829,60.7099990844727,61.5,0.697857558727264,,,60.7999992370605,,t,f,f,f,f
2025-10-08 03:14:00+00,51.494,87.37,0,0.850035790980673,60.8000030517578,61.4749984741211,0.700557053089142,,60.9800033569336,60.9800033569336,60.439998626709,t,f,f,f,f
2025-10-08 03:16:00+00,51.494,87.37,0,0.850035790980673,60.8450050354004,61.4500007629395,0.702129065990448,60.9800033569336,60.7999992370605,,60.620002746582,t,f,f,f,f
2025-10-08 03:18:00+00,51.494,87.37,0,0.850035790980673,60.890007019043,61.4500007629395,0.703701794147491,60.9800033569336,60.9800033569336,,,t,f,f,f,f
2025-10-08 03:22:00+00,51.404,88.01,0,0.961882605583393,60.890007019043,61.4749984741211,0.702786862850189,,,60.9800033569336,,t,f,f,f,f
2025-10-08 03:24:00+00,51.404,88.52,0,1.20794559770938,60.9800033569336,61.4749984741211,0.705020248889923,,,61.1599998474121,60.7999992370605,t,f,f,f,f
2025-10-08 03:26:00+00,51.404,88.52,0,1.20794559770938,60.9800033569336,61.5000038146973,0.704604387283325,61.1599998474121,,,60.620002746582,t,f,f,f,f
2025-10-08 03:28:00+00,51.404,88.52,0,1.20794559770938,61.0250015258789,61.5250015258789,0.704102337360382,61.1599998474121,,,60.7999992370605,t,f,f,f,f
2025-10-08 03:30:00+00,51.422,89.53,0,1.45400858983536,61.0699996948242,61.5499992370605,0.704786777496338,61.1599998474121,61.1599998474121,,,f,f,f,f,f
2025-10-08 03:32:00+00,51.422,89.53,0,1.45400858983536,61.0250015258789,,0.704763293266296,60.9800033569336,61.1599998474121,61.1599998474121,,f,f,f,f,f
2025-10-08 03:34:00+00,51.476,89.91,0,0.469756621331424,60.9350051879883,61.625,0.70159387588501,,60.9800033569336,60.9800033569336,,f,f,f,f,f
2025-10-08 03:38:00+00,51.476,89.91,0,0.469756621331424,60.8450012207031,61.7249984741211,0.695967078208923,60.9800033569336,,60.7999992370605,60.620002746582,f,f,f,f,f
2025-10-08 03:40:00+00,51.494,90.11,0,1.20794559770938,60.8000030517578,61.8500022888184,0.694603323936462,60.7999992370605,,,,f,f,f,f,f
2025-10-08 03:42:00+00,51.494,90.11,0,1.20794559770938,60.7100028991699,61.9250030517578,0.690569639205933,,60.7999992370605,60.620002746582,,f,f,f,f,f
2025-10-08 03:44:00+00,51.512,90.06,0,0.492125984251969,60.7100028991699,62.0499992370605,0.688760042190552,,,,60.620002746582,f,f,f,f,f
2025-10-08 03:46:00+00,51.512,90.06,0,0.492125984251969,60.5750007629395,62.0250015258789,0.685659408569336,60.620002746582,,60.439998626709,60.439998626709,f,f,f,f,f
2025-10-08 03:50:00+00,51.53,90.05,0,0.894774516821761,60.5299987792969,62.1750030517578,0.682312607765198,,60.620002746582,60.2600021362305,,f,f,f,f,f
2025-10-08 03:52:00+00,51.53,90.05,0,0.894774516821761,60.4850006103516,62.25,0.678789556026459,,,,,f,f,f,f,f
2025-10-08 03:54:00+00,51.512,89.98,0,1.00662133142448,60.4400024414062,62.3000030517578,0.677278578281403,60.620002746582,,,60.2600021362305,f,f,f,f,f
2025-10-08 03:56:00+00,51.512,89.98,0,1.00662133142448,60.3949966430664,62.3250007629395,0.67572408914566,60.439998626709,,,,f,f,f,f,f
2025-10-08 03:58:00+00,51.512,89.98,0,1.00662133142448,60.3499984741211,62.375,0.673310101032257,,,60.0800018310547,,f,f,f,f,f
2025-10-08 04:00:00+00,51.53,90.74,0,1.3197924123121,60.3499984741211,62.4000015258789,0.672852098941803,,60.439998626709,60.2600021362305,,f,f,f,f,f
2025-10-08 04:02:00+00,51.53,90.74,0,1.3197924123121,60.3050003051758,62.4250030517578,0.670889675617218,,,60.0800018310547,,f,f,f,f,f
2025-10-08 04:04:00+00,51.548,90.48,0,0.782927702219041,60.2600021362305,62.5,0.667845010757446,60.439998626709,,,60.0800018310547,f,f,f,f,f
2025-10-08 04:06:00+00,51.548,90.48,0,0.782927702219041,60.2150039672852,62.5499992370605,0.666958749294281,60.2600021362305,,,,f,f,f,f,f
2025-10-08 04:08:00+00,51.548,90.48,0,0.782927702219041,60.1700019836426,62.5499992370605,0.665902733802795,,60.439998626709,59.9000015258789,,f,f,f,f,f
2025-10-08 04:10:00+00,51.602,91.57,0,1.20794559770938,60.125,62.5250015258789,0.665280759334564,,60.2600021362305,59.9000015258789,,f,f,f,f,f
2025-10-08 04:12:00+00,51.602,91.57,0,1.20794559770938,60.1700057983398,62.5750007629395,0.665444910526276,,,60.0800018310547,,f,f,f,f,f
2025-10-08 04:14:00+00,51.584,92.02,0,1.1184681460272,60.125,62.625,0.66394579410553,,,59.9000015258789,60.0800018310547,f,f,f,f,f
2025-10-08 04:16:00+00,51.584,92.02,0,1.1184681460272,60.0350036621094,62.6749992370605,0.660487055778503,60.0800018310547,,,59.9000015258789,f,f,f,f,f
2025-10-08 04:18:00+00,51.584,92.02,0,1.1184681460272,60.0350036621094,62.75,0.658116221427917,,,59.9000015258789,,f,f,f,f,f
2025-10-08 04:20:00+00,51.512,92.73,0,1.14083750894775,59.9900054931641,62.7500038146973,0.659005284309387,,60.2600021362305,59.7200012207031,,t,f,f,f,f
2025-10-08 04:22:00+00,51.512,92.73,0,1.14083750894775,59.9900054931641,62.7999992370605,0.657241344451904,,,59.7200012207031,,t,f,f,f,f
2025-10-08 04:24:00+00,51.404,93.42,0,0.559234073013601,60.0800018310547,62.7250022888184,0.660679936408997,60.2600021362305,,59.9000015258789,,t,f,f,f,f
2025-10-08 04:26:00+00,51.404,93.42,0,0.559234073013601,60.125,62.6750030517578,0.663030862808228,60.0800018310547,,60.0800018310547,60.0800018310547,t,f,f,f,f
2025-10-08 04:28:00+00,51.404,93.42,0,0.559234073013601,60.1700057983398,62.5499992370605,0.665888011455536,60.2600021362305,,,60.0800018310547,t,f,f,f,f
2025-10-08 04:30:00+00,51.278,94.34,0,0.447387258410881,60.2600021362305,62.5499992370605,0.668026447296143,,60.439998626709,60.2600021362305,60.0800018310547,t,f,f,f,f
2025-10-08 04:34:00+00,51.278,94.34,0,0.447387258410881,60.3050003051758,62.5750007629395,0.669114410877228,60.439998626709,,,,t,f,f,f,f
2025-10-08 04:36:00+00,51.08,94.98,0,0.715819613457409,60.3950004577637,62.5500030517578,0.671241521835327,,,60.439998626709,60.2600021362305,t,f,f,f,f
2025-10-08 04:38:00+00,51.08,94.98,0,0.715819613457409,60.3950004577637,62.5750007629395,0.670795559883118,60.439998626709,,,60.2600021362305,t,f,f,f,f
2025-10-08 04:42:00+00,50.882,95.5,0,0.760558339298497,60.3950004577637,62.5499992370605,0.671241521835327,60.439998626709,,,,t,f,f,f,f
2025-10-08 04:44:00+00,50.684,95.89,0,1.07372942018611,60.4400024414062,62.625,0.669895052909851,,60.620002746582,,,t,f,f,f,f
2025-10-08 04:50:00+00,50.54,95.95,0,0.559234073013601,60.4400024414062,62.6500015258789,0.670520305633545,60.439998626709,,,,t,f,f,f,f
2025-10-08 04:54:00+00,50.288,96.74,0,0.425017895490336,60.4850006103516,62.7000007629395,0.670068979263306,60.439998626709,,60.620002746582,,t,f,f,f,f
2025-10-08 04:56:00+00,50.288,96.74,0,0.425017895490336,60.4400024414062,62.75,0.668727993965149,,,60.439998626709,,t,f,f,f,f
2025-10-08 04:58:00+00,50.288,96.74,0,0.425017895490336,60.3949966430664,62.8000030517578,0.666753888130188,60.2600021362305,,60.439998626709,,t,f,f,f,f
2025-10-08 05:02:00+00,49.928,97.46,0,0.805297065139585,60.3499984741211,62.8499984741211,0.664790868759155,,60.439998626709,,,t,f,f,f,f
2025-10-08 05:04:00+00,49.676,98.46,0,0.290801717967072,60.3949966430664,62.9000015258789,0.664961457252502,,60.620002746582,,,t,f,f,f,f
2025-10-08 05:06:00+00,49.676,98.46,0,0.290801717967072,60.3949966430664,62.9000015258789,0.664967179298401,,60.620002746582,,,t,f,f,f,f
2025-10-08 05:08:00+00,49.676,98.46,0,0.290801717967072,60.3949966430664,62.9749984741211,0.664069652557373,,60.439998626709,,,t,f,f,f,f
2025-10-08 05:10:00+00,49.532,99.21,0,0.671080887616321,60.3949966430664,63,0.662723183631897,,60.439998626709,,,t,f,f,f,f
2025-10-08 05:12:00+00,49.532,99.21,0,0.671080887616321,60.3949966430664,62.9500007629395,0.664069652557373,,60.620002746582,,60.2600021362305,t,f,f,f,f
2025-10-08 05:14:00+00,49.37,99.58,0,0.760558339298497,60.3050003051758,62.9749984741211,0.661660730838776,,60.620002746582,,60.0800018310547,t,f,f,f,f
2025-10-08 05:16:00+00,49.37,99.58,0,0.760558339298497,60.3050003051758,63.0500030517578,0.659119307994843,60.0800018310547,60.439998626709,,60.2600021362305,t,f,f,f,f
2025-10-08 05:18:00+00,49.37,99.58,0,0.760558339298497,60.3050003051758,63.1000022888184,0.659266650676727,60.0800018310547,,,,t,f,f,f,f
2025-10-08 05:20:00+00,49.208,98.58,0,0.492125984251969,60.2600021362305,63.1000022888184,0.658227503299713,60.0800018310547,,,60.0800018310547,t,f,f,f,f
2025-10-08 05:22:00+00,49.208,98.58,0,0.492125984251969,60.2600021362305,63.125,0.657784402370453,,,,60.0800018310547,t,f,f,f,f
2025-10-08 05:24:00+00,48.974,98.99,0,0.559234073013601,60.2600021362305,63.1500015258789,0.657335579395294,,,,60.0800018310547,t,f,f,f,f
2025-10-08 05:26:00+00,48.974,98.99,0,0.559234073013601,60.2150039672852,63.2000007629395,0.655384361743927,,,60.2600021362305,,t,f,f,f,f
2025-10-08 05:28:00+00,48.974,98.99,0,0.559234073013601,60.2600021362305,63.25,0.655557513237,,,60.439998626709,,t,f,f,f,f
2025-10-08 05:30:00+00,48.668,97.98,0,1.1184681460272,60.2600021362305,63.2249984741211,0.655557513237,,,60.439998626709,,t,f,f,f,f
2025-10-08 05:32:00+00,48.668,97.98,0,1.1184681460272,60.2600021362305,63.2750015258789,0.655108690261841,,,60.439998626709,,t,f,f,f,f
2025-10-08 05:34:00+00,48.74,95.1,0,0.984251968503937,60.2150039672852,63.2750015258789,0.654046535491943,,,60.2600021362305,,t,f,f,f,f
2025-10-08 05:40:00+00,48.992,97.33,0,1.43163922691482,60.2150039672852,63.3250007629395,0.653603434562683,60.0800018310547,,,,t,f,f,f,f
2025-10-08 05:46:00+00,49.118,99.81,0,0.827666428060129,60.1700019836426,63.3250007629395,0.652564465999603,59.9000015258789,60.439998626709,,,t,f,f,f,f
2025-10-08 05:48:00+00,49.118,99.81,0,0.827666428060129,60.1700019836426,63.3500022888184,0.651681125164032,,60.439998626709,,60.0800018310547,t,f,f,f,f
2025-10-08 05:50:00+00,49.028,99.29,0,0.581603435934145,60.0800018310547,63.3750038146973,0.648719251155853,,60.2600021362305,,59.9000015258789,t,f,f,f,f
2025-10-08 05:52:00+00,49.028,99.29,0,0.581603435934145,60.125,63.3500022888184,0.650204539299011,,60.439998626709,,,t,f,f,f,f
2025-10-08 05:56:00+00,48.956,99,0,0.961882605583393,60.0800018310547,63.3500022888184,0.650621771812439,,60.2600021362305,60.0800018310547,59.9000015258789,t,f,f,f,f
2025-10-08 05:58:00+00,48.956,99,0,0.961882605583393,60.0350036621094,63.4249992370605,0.647222757339478,,60.439998626709,,,t,f,f,f,f
2025-10-08 06:00:00+00,48.812,,0,1.09609878310666,60.0350036621094,63.4000015258789,0.647662997245789,,60.439998626709,60.0800018310547,,t,f,f,f,f
2025-10-08 06:02:00+00,48.812,,0,1.09609878310666,60.0350036621094,63.4249992370605,0.646186709403992,59.9000015258789,60.2600021362305,,,t,f,f,f,f
2025-10-08 06:04:00+00,48.83,,0,1.56585540443808,60.0350036621094,63.4000015258789,0.647219955921173,59.9000015258789,60.2600021362305,,,t,f,f,f,f
