sim_id,simulation_days,start_day,start_month,in_tSpDay,in_tSpNight,in_thetaLampMax,in_heatDeadZone,in_rhMax,out_yield_kg_m2,out_energy_heat_MJ_m2,out_energy_light_MJ_m2,out_energy_total_MJ_m2,out_water_L_m2,out_mean_tAir_C,out_min_tAir_C,out_mean_rh_pct,out_mean_tCan_C,out_final_cFruit,out_cost_heat_usd_m2,out_cost_light_usd_m2,out_cost_water_usd_m2,out_cost_total_usd_m2,out_cost_per_kg_yield
11,30,181,7,17.024074159142053,16.710054211177948,12.595685806131407,18.48668697711409,84.51080603994016,3.242582202554821e-114,0.7233338527074695,0.0,0.7233338527074695,27.20646004832744,32.740641722614,16.5,44.98574072768281,33.08032698958121,338.1251039023601,0.005690683390968717,0.0,0.03478976661397749,0.040480450004946204,
15,30,302,11,16.836797999401156,16.836797999401156,13.281305204488406,17.84123735785468,85.05428787056772,2.404755824851302e-80,94.74313996723988,6.477697267917248,101.22083723515713,35.87977424836637,18.079472134757655,16.5,80.37747782703518,18.034864863668126,90470.46752598185,0.74537257035838,0.19972899909411518,0.045880609606893843,0.990982179059389,
12,30,274,10,16.118557796618685,10.105330825540493,25.033530197295864,12.904060941360452,79.98094883227476,3.561049414818918e-78,25.04009791758235,3.2401574624821854,28.280255380064535,49.13694312347224,17.974125524467702,9.844316135411418,77.05785977522113,18.401648393067912,95814.43268805087,0.19699792674496064,0.09990485509320073,0.06283297350531192,0.3597357553434733,
10,30,200,7,10.474149364392822,10.474149364392822,10.655320218296048,9.270181845759602,73.2347779056379,3.329185290570967e-34,1.8377170531486224e-07,0.0,1.8377170531486224e-07,119.13994635237688,22.600939980714067,11.82336065274642,64.28632977437545,23.033820194519897,206865.57961904412,1.4457868759368307e-09,0.0,0.15234804236340926,0.15234804380919614,
18,30,133,5,19.03879870316026,19.03879870316026,33.813628610630175,15.894778715549238,83.54136499996122,1.749892635596212e-112,9.360734394196866,0.0,9.360734394196866,45.91031936045122,28.610967040905603,16.5,59.65451925859088,29.561197039460538,4670.625550001132,0.07364369239036396,0.0,0.058706986976111986,0.13235067936647593,
13,30,151,6,13.999435249678573,12.99306308947435,38.630807939893145,8.19945525697761,83.2954577457407,6.929523564649125e-59,0.7249431398372083,0.0,0.7249431398372083,102.62586180280316,23.27522372756735,12.854897061171632,60.638493546568135,24.288460777081077,145225.79495506058,0.005703344133316425,0.0,0.13123095670424498,0.1369343008375614,
17,30,259,9,21.968257348906242,21.71123610119804,25.558931227470822,10.514306367828945,94.30300791035,6.0811582926157286e-99,30.449415698870727,3.200304141257078,33.6497198401278,38.61914751143023,26.135925188114793,16.5,68.2706736074259,26.32622917699684,43057.8546255332,0.23955464483471753,0.09867604435542658,0.04938353340959638,0.3876142225997405,
16,30,141,5,11.725473126180228,11.725473126180228,20.114104586646395,11.290752913204319,88.63123025796143,3.087404412079483e-36,0.25053764056178146,0.0,0.25053764056178146,132.85383128246883,22.218826801098825,11.610254456951766,69.82654184072888,22.759797807136415,201748.80607460497,0.001971054423377048,0.0,0.16988442362143966,0.1718554780448167,
14,30,94,4,12.447977968594026,10.422673528477684,37.87410885242352,5.338434089802663,72.84152447662123,8.42074704685622e-87,51.42967266896318,2.3404454553473206,53.7701181243105,89.24623145541027,14.61466149217588,10.15377422425294,67.17244334493405,15.873735923587219,74713.84775628481,0.4046125906657766,0.07216373487320905,0.11412199742250612,0.5908983229614917,
19,30,154,6,19.403024393957857,11.711181161280514,2.5981170331763406,12.531020890316766,85.88432374595882,4.475696322856251e-114,0.6462163839705491,0.0,0.6462163839705491,35.174068553541645,28.918395561859526,11.691168553387818,44.39775090822324,30.100984762258257,814.3454291347607,0.005083977238820433,0.0,0.044978201267937,0.050062178506757433,
21,30,275,10,20.632227686027427,20.632227686027427,0.7280910360848524,16.758930399714373,89.65516183645005,1.4122533928015832e-88,53.30097135450998,0.0947049928805118,53.39567634739049,38.08507963322002,24.731085533550768,16.5,76.95676624970284,24.8355816585177,69356.38664752978,0.41933465615396476,0.0029200706138157806,0.04870060381103959,0.4709553305788201,
20,30,212,8,15.389386309560066,12.750139786129202,14.258289286196796,18.690192533504323,81.08838639146961,4.019691555296672e-114,4.152283364046301e-07,0.0,4.152283364046301e-07,30.162791585311922,30.684770192064097,15.05519101255481,46.76715751934749,31.05463020270038,567.0216220605271,3.2667253006241037e-09,0.0,0.038570121868668344,0.038570125135393644,
23,30,108,4,17.601337622329552,17.601337622329552,16.18632713158005,19.812255213022155,79.15075604457394,6.061896940574755e-101,24.094565561395928,1.9897184524004838,26.084284013796413,66.81617500740214,25.1970930415483,16.5,73.33002386228206,26.109310909571164,35779.42731439979,0.189559141383494,0.06134965228234825,0.08543997015477578,0.336348763820618,
22,30,70,3,16.280942312448854,16.280942312448854,34.34462852589958,8.829499657224808,82.02080708693094,2.4794222401061e-46,66.61425299133029,0.0,66.61425299133029,75.11158175627382,19.25889818372702,15.989201274336375,77.47550290727722,20.01036324681538,176417.8045402346,0.5240742178464847,0.0,0.09604757085874907,0.6201217887052337,
25,30,331,12,19.78657716117788,19.78657716117788,21.322556512158407,5.846828483981249,90.75316496581031,7.693886290304718e-71,121.07666713044975,30.170296831929324,151.24696396237908,38.91726192562164,20.436094819107606,16.5,80.30573176538564,19.792839795739415,114690.01216464404,0.9525462911684671,0.9302508189844875,0.049764741801851704,1.9325618519548062,
26,30,18,1,18.410778548654157,15.702044687160452,18.915451217279752,6.546286847620264,76.3173591600003,9.435526707704642e-66,175.12745237813016,6.7531716073922095,181.88062398552236,46.268332004432104,17.261901080249284,15.354921505981803,76.49433044519336,17.06995688144017,127504.61425083668,1.3777799570980855,0.20822279122792647,0.05916478914173087,1.6451675374677428,
24,30,175,6,14.35655490465116,14.35655490465116,14.807671891253177,12.029627911932531,77.8919491045532,1.7938516058631128e-111,0.18895239051655294,0.0,0.18895239051655294,66.72765513032242,26.43558693466926,14.2727872600045,55.08311553394925,27.620696861812707,7635.070333576702,0.0014865448732581889,0.0,0.08532677696981782,0.08681332184307601,
27,30,265,9,10.774537293228347,10.774537293228347,29.04905839680132,18.97881276597031,87.87430400972848,1.6052630689783925e-78,3.3258338798320475,0.0,3.3258338798320475,50.89923461789693,20.27028093837037,10.614557944127226,78.3571940890275,20.845888411122978,94974.25256836008,0.026165328154128902,0.0,0.06508647174388933,0.09125179989801824,
29,30,7,1,12.353143445799233,12.353143445799233,39.82736466149741,9.85009187597231,74.56987624180465,1.6885508558038122e-104,88.4046853437674,23.061473413807988,111.46615875757539,29.236797684169392,13.73804215380257,12.03450739766997,75.55975611001737,13.987174312261464,27919.028581455023,0.6955060553111557,0.7110620969257463,0.037386023987154515,1.4439541762240564,
28,30,204,7,12.827374967445273,12.827374967445273,30.967991889607706,6.148289351597775,74.4161299006976,1.9747175339506126e-34,0.22408050528098328,0.0,0.22408050528098328,125.62356051198954,22.415615415996765,12.761484375598275,63.80359020923054,22.748919916219606,206290.35798251885,0.0017629082405992047,0.0,0.16063884620291394,0.16240175444351315,
30,30,251,9,17.398310061806647,17.398310061806647,22.540739846465936,16.32403688340471,92.55294870187538,2.8101304310934794e-101,5.921153295547409,4.283498976978313,10.204652272525722,44.850431708454614,25.811652993249854,16.5,73.31235614456331,26.21968070239213,37130.086368844095,0.04658348090335876,0.13207455179016467,0.05735167489271342,0.23600970758623685,
31,30,38,2,13.25285905615792,13.25285905615792,18.038860844444695,14.611223766852854,70.72519296894778,8.096301825389173e-80,112.69316497371294,0.943427516471525,113.63659249018447,54.1394827167966,15.352563926286344,12.905286778111726,74.97001815209393,15.874981509979804,92269.42379613388,0.8865907765704429,0.029089015091205355,0.06922988014512431,0.9849096718067726,
32,30,125,5,21.473046619747112,11.312013040894488,30.521534478319346,13.571518415712823,86.97644969753487,9.640232130096499e-113,8.666595732954198,1.7713306266342075,10.437926359588406,45.59541418614843,27.457786624162555,11.236669146335323,61.323796727534905,28.42331232460869,4775.458851655917,0.06818269628769652,0.054616027654554734,0.058304307704348315,0.18110303164659958,
33,30,47,2,10.56899152581582,10.56899152581582,1.5145825308748568,11.32891728864605,78.01135603656692,1.137919063789797e-91,47.16251452633962,0.0,47.16251452633962,53.9771956155253,14.145985858508741,10.267240294291522,76.16597652507977,15.140197806020167,61598.11665943321,0.37104158347736377,0.0,0.0690223584621248,0.44006394193948856,
38,30,309,11,14.101611486586155,14.101611486586155,20.42360878432662,7.9047486511924925,78.75052238755168,1.6138743531429515e-92,99.31468942955817,13.582803788400394,112.89749321795857,36.21933906210583,15.155100786280746,13.77798029621852,79.36667766773245,15.186906841942186,59153.823406977106,0.7813383149434433,0.41880311680901217,0.046314821944674296,1.2464562536971298,
34,30,92,4,10.18574945165343,10.18574945165343,7.377824806497906,16.649333801637475,86.27742623469574,7.823106569959466e-59,7.721825671994095,0.46714048737008934,8.188966159364185,80.43372670668788,17.866386696627394,9.995135830570314,78.93625055564212,19.079073299521447,145104.89764616307,0.06074990813038007,0.014403498360577756,0.1028531670436907,0.17800657353464855,
35,30,240,9,15.72558742818217,10.8531003488838,17.185457727317672,17.043169250765374,87.082303908791,5.546418518002105e-109,0.12957355184503289,3.2172858558966837,3.3468594077417166,37.693318625742194,27.337325606567234,11.618986945012772,56.98554669796203,27.64928694375403,16378.072962064944,0.0010193938202026282,0.09919964722348108,0.04819964653859767,0.14841868758228138,
36,30,228,8,21.021954023034887,14.96792971211458,36.56894322549549,14.995141667846815,80.3893754519829,4.2605517132655845e-114,0.7114469507379524,2.393227323837785,3.1046742745757374,30.866769372936233,30.694409797823386,14.886713162593937,46.43067406931248,30.646190482872306,826.4306685406318,0.005597165584004743,0.07379117581833171,0.03947032067767803,0.11885866208001448,
37,30,218,8,19.344835156128106,15.14784676051451,4.215151924686878,15.480813071014689,94.71294104318676,4.0762432178820184e-114,0.20079753510216772,0.0,0.20079753510216772,29.68002210704997,30.79161941118553,15.115722261681832,46.728124120124285,31.002691690279395,580.3124959762888,0.001579734162415158,0.0,0.037952789167271295,0.03953252332968645,
